feat,corr,corr_log,corr_abs,corr_log_abs,values
d6c82cd68,0.0024994577866186717,0.018278645390331475,0.0024994577866186717,0.018278645390331475,87
1eec37deb,0.12636097252576528,0.08274630856539163,0.12636097252576528,0.08274630856539163,553
1f79c78fc,-0.017075073269374585,-0.015568114600989889,0.017075073269374585,0.015568114600989889,6
f43c09c81,0.0014717440613974595,0.005388956647026823,0.0014717440613974595,0.005388956647026823,4
6e282f92e,-0.013427363485653715,-0.03036653993358221,0.013427363485653715,0.03036653993358221,5
1137a0518,-0.0041535046949823205,0.005337002982280566,0.0041535046949823205,0.005337002982280566,2
61483a9da,0.14584214319735742,0.07296680034317257,0.14584214319735742,0.07296680034317257,122
b5c839236,0.015427003195925347,0.03903989054849243,0.015427003195925347,0.03903989054849243,302
292471107,0.006402456762614938,0.013629583315098627,0.006402456762614938,0.013629583315098627,26
5860d7fa9,0.0150334706545454,0.011026388427902423,0.0150334706545454,0.011026388427902423,84
5324862e4,0.04135747647784853,0.054059119935538205,0.04135747647784853,0.054059119935538205,651
38d8de2d6,-0.0047432228122042085,0.005814170361936868,0.0047432228122042085,0.005814170361936868,3
21af91e9b,0.048615770681738134,0.031958873139190304,0.048615770681738134,0.031958873139190304,107
6723b1708,0.034797408254518616,0.0304374026700328,0.034797408254518616,0.0304374026700328,28
6aa919e2e,-0.010517138922907891,-0.0038936146626328922,0.010517138922907891,0.0038936146626328922,134
be48c4ba8,0.027171066526002378,0.021446815986547234,0.027171066526002378,0.021446815986547234,3
83ce5d80d,-0.015277294326848932,-0.009706786063126539,0.015277294326848932,0.009706786063126539,67
0e348d340,-0.003944502780191468,0.010919874803044528,0.003944502780191468,0.010919874803044528,99
a542dd9e9,-0.010420823621914944,-0.012690211899857097,0.010420823621914944,0.012690211899857097,7
d9ce16f1c,-0.002583001214701544,0.003954797838519776,0.002583001214701544,0.003954797838519776,30
9622663e9,-0.009604134538620641,-0.004828645839410619,0.009604134538620641,0.004828645839410619,3
193b90919,-0.010876434654940629,0.019127762898001013,0.010876434654940629,0.019127762898001013,202
52c9acf0d,-0.008780301949797419,0.0033032766378308606,0.008780301949797419,0.0033032766378308606,5
e6b8645c7,-0.014214581560656206,-0.034115845324410095,0.014214581560656206,0.034115845324410095,9
7f174450b,0.004241723563935383,0.0030688303631450594,0.004241723563935383,0.0030688303631450594,86
4c2064b00,0.06602844055182379,0.05829037341509713,0.06602844055182379,0.05829037341509713,503
62ffce458,0.131413802934061,0.07205318195297865,0.131413802934061,0.07205318195297865,82
cbb673163,0.21185882536386919,0.14354647597071363,0.21185882536386919,0.14354647597071363,868
3c20d1abb,-0.009722833732140524,-0.01014204020024925,0.009722833732140524,0.01014204020024925,1
1da5c1b6b,-0.003413642303976862,0.004841299825341233,0.003413642303976862,0.004841299825341233,41
b6d206324,0.009167429030585695,0.020723716776033643,0.009167429030585695,0.020723716776033643,157
6804b5b03,0.03962861140994353,0.019769224370849384,0.03962861140994353,0.019769224370849384,12
8a158bbb8,-0.003722842354226488,0.006452888267976854,0.003722842354226488,0.006452888267976854,37
770d3a11c,-0.014218523662667373,-0.021902720701515926,0.014218523662667373,0.021902720701515926,2
03e726456,0.013353675036174783,0.015100791197195578,0.013353675036174783,0.015100791197195578,99
2ce77a58f,0.05748947406199775,0.0530694370999117,0.05748947406199775,0.0530694370999117,542
c7c4d6096,-0.0017323808951968161,0.007987512126106208,0.0017323808951968161,0.007987512126106208,2
d26b63cf2,0.023524931409284137,0.04335831943734123,0.023524931409284137,0.04335831943734123,19
1452bcc63,0.01112566549571478,0.021071868491023646,0.01112566549571478,0.021071868491023646,5
914d2a395,0.03399013727795641,0.016196811137726093,0.03399013727795641,0.016196811137726093,85
abacb53a3,0.0075516736775980125,0.01518312574984998,0.0075516736775980125,0.01518312574984998,3
289e5ecc3,0.17939277231089024,0.09418066953621405,0.17939277231089024,0.09418066953621405,69
aa37f9855,-0.00449852277566988,0.012674607140573033,0.00449852277566988,0.012674607140573033,175
d817823ff,0.011135445480105489,0.03043516595101697,0.011135445480105489,0.03043516595101697,101
172a58959,0.04360090278209313,0.034922854762328724,0.04360090278209313,0.034922854762328724,106
4b7b665ba,0.01415445940144633,0.02530727517497953,0.01415445940144633,0.02530727517497953,13
13b54db14,0.007847808762452118,0.009811147524827025,0.007847808762452118,0.009811147524827025,104
48b839509,0.017522950566243624,0.026812768507588788,0.017522950566243624,0.026812768507588788,311
685059fcd,0.004121493716415972,0.035480621515365546,0.004121493716415972,0.035480621515365546,320
8988e8da5,0.07590490443020731,0.05218681046705069,0.07590490443020731,0.05218681046705069,268
395dbfdac,0.0034434877984682697,0.03823176990684376,0.0034434877984682697,0.03823176990684376,331
a8ef2a0d2,-0.0022797051365631912,0.005537920869633078,0.0022797051365631912,0.005537920869633078,45
df2e81e3a,0.021385685284756952,0.03668014757920938,0.021385685284756952,0.03668014757920938,16
1530f6138,-0.008085663312342492,-0.0023034486228120927,0.008085663312342492,0.0023034486228120927,1
63f493dba,0.015991908447888125,0.026783626071804994,0.015991908447888125,0.026783626071804994,380
44c06f79a,0.04705257459091649,0.027080710808631538,0.04705257459091649,0.027080710808631538,37
1931ccfdd,0.20421681400849906,0.14745178109425958,0.20421681400849906,0.14745178109425958,1509
2ba3b18ee,-0.0042497939221623655,0.004464410802055877,0.0042497939221623655,0.004464410802055877,41
85ef8a837,0.0701811776955251,0.06617015366338579,0.0701811776955251,0.06617015366338579,351
518b5da24,0.06139921183874629,0.046625748265978935,0.06139921183874629,0.046625748265978935,164
089ff7bcb,0.008780270861115902,0.018775274996272278,0.008780270861115902,0.018775274996272278,31
6ff9b1760,0.19365823428617088,0.09903794776230627,0.19365823428617088,0.09903794776230627,162
1bf2dfd4a,0.009692972182393712,0.027125656341844016,0.009692972182393712,0.027125656341844016,146
882a3da34,0.042548785841114094,0.03820479243615331,0.042548785841114094,0.03820479243615331,159
8c549c040,-0.0005910155344375582,0.0015444022381602685,0.0005910155344375582,0.0015444022381602685,5
8d81c1c27,-0.0010559797826645806,0.015057811637060641,0.0010559797826645806,0.015057811637060641,202
f553483a0,0.007603943896265599,0.019912230386335435,0.007603943896265599,0.019912230386335435,35
317ee395d,-0.023668907554528138,-0.0060600551778941586,0.023668907554528138,0.0060600551778941586,130
2c1ed7d88,0.011388707449255858,0.029088667035260717,0.011388707449255858,0.029088667035260717,234
fec5644cf,0.017430940671085214,0.02323484750583168,0.017430940671085214,0.02323484750583168,336
398cdc105,0.025404828170451435,0.022228288249417413,0.025404828170451435,0.022228288249417413,9
e7071d5e3,-0.00041040424162183957,0.001670190754569107,0.00041040424162183957,0.001670190754569107,150
83635fb67,0.18600198075879354,0.1126287014342598,0.18600198075879354,0.1126287014342598,713
ebccb542e,0.001739640664673958,0.009577664352564312,0.001739640664673958,0.009577664352564312,4
dd6cc6c51,0.01059098908370861,0.013181590711724712,0.01059098908370861,0.013181590711724712,2
a6bf610b3,0.016877665426749077,0.02282558331630068,0.016877665426749077,0.02282558331630068,29
daf731030,-0.008078753667889464,-3.535074903794109e-05,0.008078753667889464,3.535074903794109e-05,4
10961e428,0.0008818698920346194,-0.0026417632328121854,0.0008818698920346194,0.0026417632328121854,3
22dbe574a,0.025129999622836536,0.013088151136074068,0.025129999622836536,0.013088151136074068,83
c95423453,0.06013553531411891,0.03458276216825109,0.06013553531411891,0.03458276216825109,42
f0eb7b98f,0.07156810549339289,0.057665678822016155,0.07156810549339289,0.057665678822016155,208
1e6306c7c,0.18235242377205435,0.11671488046096144,0.18235242377205435,0.11671488046096144,758
0e3ef9e8f,0.03492158688799418,0.02851014901968179,0.03492158688799418,0.02851014901968179,308
7c030bead,0.007376501763527704,0.01392584216625595,0.007376501763527704,0.01392584216625595,1
295f155e7,0.008928714011085564,0.020301297374065084,0.008928714011085564,0.020301297374065084,48
468d2c3b6,0.09502170362063335,0.06413657014367002,0.09502170362063335,0.06413657014367002,187
e25a65f3d,0.15592022440422446,0.0804648893923451,0.15592022440422446,0.0804648893923451,78
b6403de0b,-0.020607363842647903,-0.023883502563773206,0.020607363842647903,0.023883502563773206,124
0f5fb7fe7,0.005809225672163136,0.012128758940744909,0.005809225672163136,0.012128758940744909,29
9e0c57b34,-0.0038722680486330276,0.009176830099619558,0.0038722680486330276,0.009176830099619558,81
64e010722,0.031192860709260046,0.04218976132817618,0.031192860709260046,0.04218976132817618,104
98c05b5b4,0.02322743761982425,0.025478892104384677,0.02322743761982425,0.025478892104384677,13
2a728c5fd,-0.00977740607946742,-0.010580838903956637,0.00977740607946742,0.010580838903956637,1
36a131c2c,0.042049923370079866,0.017583420922494642,0.042049923370079866,0.017583420922494642,5
3b8114ab0,0.0037936779433652987,0.025657212783420768,0.0037936779433652987,0.025657212783420768,190
1e679a59d,-0.0006017370224003171,0.010729513554897145,0.0006017370224003171,0.010729513554897145,10
32313055b,0.037076013893007125,0.026781915705741347,0.037076013893007125,0.026781915705741347,28
c07f4daba,-0.02329214130385257,-0.052861646651514015,0.02329214130385257,0.052861646651514015,27
e9d64c20a,0.020253860497500564,0.022636756370654352,0.020253860497500564,0.022636756370654352,13
8fc5f0637,0.015125976174404646,0.0015269795438394246,0.015125976174404646,0.0015269795438394246,39
f1a0b77a5,0.04707731917651962,0.020319976657962792,0.04707731917651962,0.020319976657962792,18
e5a8e9154,0.010421148635460295,0.0192772060350782,0.010421148635460295,0.0192772060350782,285
a5f8c7929,0.004867279165713508,0.019376890566848506,0.004867279165713508,0.019376890566848506,224
b12b85f00,-0.0028198263686017764,0.013288810071665495,0.0028198263686017764,0.013288810071665495,6
2bef13c19,-0.009540925907718531,-0.008823327505121704,0.009540925907718531,0.008823327505121704,1
f30ab5791,-0.010825600830396676,-0.004067140188813509,0.010825600830396676,0.004067140188813509,3
b287947cc,-0.013035976241473637,0.0021884861261437607,0.013035976241473637,0.0021884861261437607,30
94072d7a3,-0.03597628917660882,-0.023286899706172735,0.03597628917660882,0.023286899706172735,466
067bcb836,-0.018579728159608486,-0.03258445603568621,0.018579728159608486,0.03258445603568621,48
358dc07d0,0.007046009593197599,0.05110399097897156,0.007046009593197599,0.05110399097897156,191
5bca7197d,0.0019213697582028762,0.015565937581772124,0.0019213697582028762,0.015565937581772124,214
b70c76dff,0.0017286413059512064,0.014181253079236508,0.0017286413059512064,0.014181253079236508,229
a6e843cff,-0.0074089511675964614,-0.001271552628065698,0.0074089511675964614,0.001271552628065698,11
2488e17f5,0.021680476494860164,0.030898579960183678,0.021680476494860164,0.030898579960183678,235
a8885cde4,0.007942121832053036,0.01681960859395801,0.007942121832053036,0.01681960859395801,12
72f9c4f40,0.02681982006387038,0.03680970659477933,0.02681982006387038,0.03680970659477933,342
d3a116347,0.008932400895474684,0.007084463294857933,0.008932400895474684,0.007084463294857933,60
5c4bc83b6,-0.012396230089972623,-0.009627842743539386,0.012396230089972623,0.009627842743539386,2
3072d6ac4,0.017560578739545942,0.012972856142493692,0.017560578739545942,0.012972856142493692,13
f6523474a,-0.01260504031907618,0.004154290241548757,0.01260504031907618,0.004154290241548757,46
13ee58af1,0.09982964958057124,0.08942133795458532,0.09982964958057124,0.08942133795458532,758
8f57141ec,0.17964040911333679,0.11026002980541093,0.17964040911333679,0.11026002980541093,765
99ce7894e,0.008945889415323177,0.014361560351995794,0.008945889415323177,0.014361560351995794,3
95de610db,0.0019656123430638727,0.008843951551683953,0.0019656123430638727,0.008843951551683953,3
67c4a2154,0.05323126663632286,0.02849871716657762,0.05323126663632286,0.02849871716657762,3
e509be270,0.007043885873551957,0.01656736937539056,0.007043885873551957,0.01656736937539056,166
1604c0735,-0.004162355711209161,-0.002196041125143441,0.004162355711209161,0.002196041125143441,141
6078280eb,0.010604741592639839,0.01940491578738788,0.010604741592639839,0.01940491578738788,5
88f64cd8b,-0.003470342620238203,-0.004989982843433876,0.003470342620238203,0.004989982843433876,23
2eaf9a838,0.015868188133300924,0.02264674542298876,0.015868188133300924,0.02264674542298876,15
9a8252844,0.019408491181634402,0.008301146488891848,0.019408491181634402,0.008301146488891848,4
32a20781a,-0.006940884558040825,0.0019365285570555524,0.006940884558040825,0.0019365285570555524,5
1e991f09b,0.017113889254438512,0.024959066786593737,0.017113889254438512,0.024959066786593737,66
d3022e2f1,0.05109692469806092,0.021761925774818485,0.05109692469806092,0.021761925774818485,89
3eefaafea,0.007548098983965099,0.02336481049853157,0.007548098983965099,0.02336481049853157,358
a0a3c0f1b,-0.01835602379037669,0.00428208996274958,0.01835602379037669,0.00428208996274958,159
a5874086d,-0.007099905691009305,0.0107520465049631,0.007099905691009305,0.0107520465049631,32
90670899b,0.00043501769683736044,0.0029112940594292315,0.00043501769683736044,0.0029112940594292315,4
fe56ddf0f,-0.0017958505351667708,-0.003833914009429835,0.0017958505351667708,0.003833914009429835,32
a8e15505d,0.024402208414746752,0.017884759182852986,0.024402208414746752,0.017884759182852986,176
95a2e29fc,0.0335848796494184,0.03716897177983478,0.0335848796494184,0.03716897177983478,157
f0bb6139d,-0.004258284911562792,0.016163155583101326,0.004258284911562792,0.016163155583101326,24
912f4f5de,-0.010027481861079077,-0.005130277613361144,0.010027481861079077,0.005130277613361144,47
b80f3eab2,0.0004478063216561341,0.012755792757714227,0.0004478063216561341,0.012755792757714227,37
3f8854df3,0.1259277579106361,0.051623896892620966,0.1259277579106361,0.051623896892620966,229
199caef5d,-0.011038497463718204,-0.012374767649116492,0.011038497463718204,0.012374767649116492,70
99b88d0fd,0.002560010540407866,0.008416116186207277,0.002560010540407866,0.008416116186207277,39
1a1962b67,-0.016033313645190412,-0.014219967677112116,0.016033313645190412,0.014219967677112116,166
26b2adb65,0.008569020226937727,-0.004204347571054648,0.008569020226937727,0.004204347571054648,13
16b532cdc,0.04618626765877816,0.05534502499528126,0.04618626765877816,0.05534502499528126,324
ea397d576,-0.02227241777640054,-0.03412725166297773,0.02227241777640054,0.03412725166297773,38
83ea288de,0.018874593932444735,0.01590823880086815,0.018874593932444735,0.01590823880086815,135
b9a4f06cd,0.012426478563249266,0.01583939075452495,0.012426478563249266,0.01583939075452495,138
43ef60caa,-0.016860657280718512,-0.042114136402663316,0.016860657280718512,0.042114136402663316,35
09a65c3a5,0.01066991330443911,0.014881073024011936,0.01066991330443911,0.014881073024011936,33
bbfff6091,0.05133903010563784,0.036280683720699806,0.05133903010563784,0.036280683720699806,103
dfcf7c0fa,0.04162637128621158,0.02589810761495238,0.04162637128621158,0.02589810761495238,194
b9e8c09d1,-0.005999099689175114,0.005668627992431587,0.005999099689175114,0.005668627992431587,7
3908749a1,0.008208530844316242,0.0005301798010276174,0.008208530844316242,0.0005301798010276174,96
01f7de15d,0.05922758072394652,0.055282707027738756,0.05922758072394652,0.055282707027738756,322
1c6e8a5c1,-0.001287042288688339,0.010800884271752327,0.001287042288688339,0.010800884271752327,16
f5538ee5c,-0.021385396453584206,-0.019068137615354856,0.021385396453584206,0.019068137615354856,128
14d2c6d95,0.002014605058583616,0.005477687572349944,0.002014605058583616,0.005477687572349944,117
fed5f4046,0.005873327523944092,0.013918934392117277,0.005873327523944092,0.013918934392117277,15
42ed6824a,0.06462581655496981,0.05042155594703541,0.06462581655496981,0.05042155594703541,171
7b922ea8b,0.008358760764842784,0.015683469984951813,0.008358760764842784,0.015683469984951813,26
9ea98e87e,0.009195580007747034,0.014741192083775863,0.009195580007747034,0.014741192083775863,1
f02ecb19c,0.20274221983611657,0.1382186786858321,0.20274221983611657,0.1382186786858321,920
47665e3ce,0.03507397870857146,0.03829304445549528,0.03507397870857146,0.03829304445549528,116
236cc1ff5,0.030676395044234535,0.04575865980199247,0.030676395044234535,0.04575865980199247,582
d6be59f6a,0.0010924829261621258,-0.004636776713854032,0.0010924829261621258,0.004636776713854032,35
a2d1008bb,0.0180471779389852,0.017249310497804735,0.0180471779389852,0.017249310497804735,31
9e45b15cd,0.0034066102066368886,0.010064756628959453,0.0034066102066368886,0.010064756628959453,95
621833d9b,0.1567060975315008,0.06961594727158794,0.1567060975315008,0.06961594727158794,247
4db058006,0.013932611494297429,0.0196331577650138,0.013932611494297429,0.0196331577650138,13
4366865e6,0.001277257663480216,0.015269887368172155,0.001277257663480216,0.015269887368172155,5
615cc4c17,0.023418024725821017,0.02296919868947022,0.023418024725821017,0.02296919868947022,87
8cd9be80e,-1.1251783010204236e-05,0.011541487900606514,1.1251783010204236e-05,0.011541487900606514,126
28a5ad41a,-0.00040276914130074116,0.010733197383912358,0.00040276914130074116,0.010733197383912358,169
49131c9e6,-0.007780058167313854,-0.001395280082050611,0.007780058167313854,0.001395280082050611,1
cdbe394fb,0.041563858819899824,0.04280399535212043,0.041563858819899824,0.04280399535212043,349
9370aa48d,-0.0038262342761582204,-0.0005402991019210976,0.0038262342761582204,0.0005402991019210976,223
31a3f920c,0.018543614964791195,0.012630604984584902,0.018543614964791195,0.012630604984584902,89
42e0ec591,0.06684943693529333,0.048079896459365876,0.06684943693529333,0.048079896459365876,184
5bc7ab64f,0.26785794957031495,0.14349229037133288,0.26785794957031495,0.14349229037133288,366
d4029c010,-0.0106043038962659,0.010450571110800584,0.0106043038962659,0.010450571110800584,115
bb3d53354,0.010106660876397793,0.018997402156778323,0.010106660876397793,0.018997402156778323,4
5150b1a17,0.025044945783012883,0.01617909217292801,0.025044945783012883,0.01617909217292801,44
942b3234c,-0.004385612920314192,0.006190807493278066,0.004385612920314192,0.006190807493278066,4
bba402827,-0.009359018083296528,-0.007681006609428306,0.009359018083296528,0.007681006609428306,1
da22ed2b8,0.0375778653363796,0.025921602758723843,0.0375778653363796,0.025921602758723843,373
35dac887f,-0.008061214020066397,-0.026112097773970427,0.008061214020066397,0.026112097773970427,3
df69cf626,-0.008197309050806303,-0.008277144641154047,0.008197309050806303,0.008277144641154047,167
08af3dd45,-0.007921371993928946,-0.01870529680932019,0.007921371993928946,0.01870529680932019,104
cdca583c8,0.007008687783285547,0.014829978632840808,0.007008687783285547,0.014829978632840808,18
cc62f0df8,-2.416178189940748e-05,-0.005075381847050721,2.416178189940748e-05,0.005075381847050721,242
425c08bf3,-0.0024714930469873337,0.007455566856344254,0.0024714930469873337,0.007455566856344254,27
ba480f343,-0.002870458498312676,0.008637042855664242,0.002870458498312676,0.008637042855664242,168
bf0195c11,0.000332512527417343,0.006860608826248978,0.000332512527417343,0.006860608826248978,89
2862eec4f,0.04405396983888173,0.024795225733015392,0.04405396983888173,0.024795225733015392,115
6dcac05e7,-0.00706455404579338,0.00041598688811211377,0.00706455404579338,0.00041598688811211377,1
db147ffca,0.051938167350842786,0.07971240901125493,0.051938167350842786,0.07971240901125493,643
9a2b0a8be,0.014369851635055516,0.034115123874602124,0.014369851635055516,0.034115123874602124,143
ed22a0422,-0.00965573269887079,0.0013782327276256902,0.00965573269887079,0.0013782327276256902,12
19f721ba0,0.0028781577504478333,0.011472875056792153,0.0028781577504478333,0.011472875056792153,48
9685f5e16,0.00849451574519173,0.033155029747558136,0.00849451574519173,0.033155029747558136,103
2ea3f3caf,0.0016412783501819662,-0.00532073403209014,0.0016412783501819662,0.00532073403209014,36
6d82c5c16,-0.017402138498420944,-0.031390514152970186,0.017402138498420944,0.031390514152970186,3
37fb8b375,0.0168290268080782,0.03615922378183431,0.0168290268080782,0.03615922378183431,203
542536b93,0.00917720783625347,0.02908203030608212,0.00917720783625347,0.02908203030608212,202
96fec9b38,-0.01223159827094728,-0.027653631141935697,0.01223159827094728,0.027653631141935697,3
1c873e4a6,0.017481632482212604,0.05481121149298721,0.017481632482212604,0.05481121149298721,169
343042ed9,0.019829400011928816,0.05085997850954607,0.019829400011928816,0.05085997850954607,171
c4d657c5b,0.024743643945748524,0.04374657154370053,0.024743643945748524,0.04374657154370053,317
020a817ab,-0.016315744014025454,0.008255473636856678,0.016315744014025454,0.008255473636856678,209
84f287070,-0.01318207403916628,-0.010188170180696255,0.01318207403916628,0.010188170180696255,48
0829b92a4,-0.0068675761928082245,-0.0018697420655807329,0.0068675761928082245,0.0018697420655807329,54
4af7c76b9,0.022440477270903328,0.030634648328673943,0.022440477270903328,0.030634648328673943,99
dbc48d37c,-0.013771789135773952,0.012691198618642143,0.013771789135773952,0.012691198618642143,141
a06b69c08,0.004472506569220126,0.016378825919099026,0.004472506569220126,0.016378825919099026,8
58e2e02e6,0.2549838791100164,0.1872590496861807,0.2549838791100164,0.1872590496861807,1513
711c20509,-0.0022163104581487065,-0.0005330332856936182,0.0022163104581487065,0.0005330332856936182,128
ce724eda8,-0.015889968814935134,-0.01425524386818595,0.015889968814935134,0.01425524386818595,6
0f81cc1d2,-0.002763526690734185,-0.013139431540942112,0.002763526690734185,0.013139431540942112,76
d204300f2,0.007376501763527702,0.013925842166256414,0.007376501763527702,0.013925842166256414,1
c0c2f5403,-0.023757390507369205,-0.051853445749774706,0.023757390507369205,0.051853445749774706,7
e1d6a5347,-0.020920293864057967,-0.010481687235621722,0.020920293864057967,0.010481687235621722,92
4a29bc92b,-0.013957701548816374,-0.022833744097916452,0.013957701548816374,0.022833744097916452,22
fc4a873e0,0.028614582658913666,0.041590866734385286,0.028614582658913666,0.041590866734385286,344
02dd79dd2,0.010857623578409943,0.01568750460352335,0.010857623578409943,0.01568750460352335,3
8ca717e6d,0.0190800414955676,0.00598740839339318,0.0190800414955676,0.00598740839339318,28
a2616a980,0.007352638056898582,0.03420602129274694,0.007352638056898582,0.03420602129274694,169
1fe5d56b9,0.22171393219646715,0.14489989870116263,0.22171393219646715,0.14489989870116263,809
b9f75e4aa,0.16343688140294096,0.08289842549714188,0.16343688140294096,0.08289842549714188,140
cc01687d0,0.001291840644084028,0.04120794097130892,0.001291840644084028,0.04120794097130892,141
60b963f48,-0.00753899303077024,0.00015682563564910332,0.00753899303077024,0.00015682563564910332,3
cb72c1f0b,-0.008105003021925452,0.018134489077086854,0.008105003021925452,0.018134489077086854,81
932b61d77,-0.008949083104835984,-0.0031165872633000438,0.008949083104835984,0.0031165872633000438,37
df1ed6b50,-0.005581558574661715,-0.00028085021751819873,0.005581558574661715,0.00028085021751819873,85
ba9a5776d,-0.007838788449429519,0.006853855312343251,0.007838788449429519,0.006853855312343251,4
504e4b156,0.013107947909223752,0.024972313857044057,0.013107947909223752,0.024972313857044057,126
87ba924b1,0.06960209384924834,0.04754898023369888,0.06960209384924834,0.04754898023369888,264
920a04ee2,-0.019928264354149634,0.002925017254037726,0.019928264354149634,0.002925017254037726,148
3855aef1e,0.0294658603551755,0.029416855570369486,0.0294658603551755,0.029416855570369486,73
c8ebd62ea,-0.011664158945267539,-0.00483365393655547,0.011664158945267539,0.00483365393655547,33
b0a375b4c,0.02216643378289937,0.022797950351017865,0.02216643378289937,0.022797950351017865,2
3b52c73f5,0.019538618762031584,0.021652613432699745,0.019538618762031584,0.021652613432699745,137
78947b2ad,0.006322483536650717,0.030707364453632056,0.006322483536650717,0.030707364453632056,333
18562fc62,-0.010852731785480282,0.010495968279677553,0.010852731785480282,0.010495968279677553,268
5c78454d2,0.008433180389761302,-0.00021663313319498871,0.008433180389761302,0.00021663313319498871,15
761b8e0ec,0.08295075737521929,0.0643106127761134,0.08295075737521929,0.0643106127761134,167
54428f346,-0.027021791459978788,-0.05816792082523539,0.027021791459978788,0.05816792082523539,43
12491af5d,0.002385561665031316,0.012703425757941852,0.002385561665031316,0.012703425757941852,21
ecd359300,0.012811705398680215,0.016638658249404636,0.012811705398680215,0.016638658249404636,3
5a1183b8c,-0.011130616469710806,-0.005166428793959894,0.011130616469710806,0.005166428793959894,3
04466547a,0.0009578274393033879,-0.014283426143850258,0.0009578274393033879,0.014283426143850258,140
d5fa5ffba,0.014848121244405337,0.0009107437571990532,0.014848121244405337,0.0009107437571990532,18
9c404d218,0.028010396587603514,0.018670038537499132,0.028010396587603514,0.018670038537499132,194
6b725e99b,0.0031465754702997765,0.009426817464250713,0.0031465754702997765,0.009426817464250713,4
ee6264d2b,0.03471228235460552,0.013524119982564855,0.03471228235460552,0.013524119982564855,252
a47445036,0.008679611160403881,0.03040887480474067,0.008679611160403881,0.03040887480474067,79
1c62e29a7,0.1412849101589508,0.0779832443057792,0.1412849101589508,0.0779832443057792,112
849125d91,0.02607987745483962,0.047122156584126676,0.02607987745483962,0.047122156584126676,301
d1a5f5c20,0.01665814649798135,0.027080471479440392,0.01665814649798135,0.027080471479440392,35
21467a773,0.016287885045968235,0.023015683525464806,0.016287885045968235,0.023015683525464806,104
a9ca6c2f4,0.02027396472513759,0.016235273606538567,0.02027396472513759,0.016235273606538567,146
5e645a169,0.03588237933299208,0.04350969728109574,0.03588237933299208,0.04350969728109574,685
8c5025c23,0.018961012487567624,0.03263244988323818,0.018961012487567624,0.03263244988323818,96
b261b0abe,0.0012477566763471424,0.021815462263209,0.0012477566763471424,0.021815462263209,106
9d2a850a3,0.004957930361534426,0.015433018944672581,0.004957930361534426,0.015433018944672581,7
678b3f377,0.04633852732362065,0.04506227510647158,0.04633852732362065,0.04506227510647158,279
6b0c3789e,0.01565864532033839,0.02710378280921697,0.01565864532033839,0.02710378280921697,34
027a2206a,0.012412957915797697,0.04714614539169679,0.012412957915797697,0.04714614539169679,163
f4393161a,0.013532519286294745,0.009225622986554115,0.013532519286294745,0.009225622986554115,21
1351bf96e,0.11182660448307807,0.07551828509788767,0.11182660448307807,0.07551828509788767,561
21ba6e2be,0.03023618709381077,0.022353384090677733,0.03023618709381077,0.022353384090677733,13
c333aa06c,0.02015728531156566,0.024033526558307962,0.02015728531156566,0.024033526558307962,99
860bf7c04,0.02431244557777993,0.029115191374613845,0.02431244557777993,0.029115191374613845,33
74f15ad1c,0.02114603914236048,0.014163971796621683,0.02114603914236048,0.014163971796621683,9
fc5690e51,-0.01084135335551902,-0.009058699905649559,0.01084135335551902,0.009058699905649559,36
540208409,0.038327321339686624,0.026968660430240637,0.038327321339686624,0.026968660430240637,5
8f6514df0,0.004257893322335159,0.018098579178500458,0.004257893322335159,0.018098579178500458,88
a7ac690a8,0.09447524471579657,0.06761133041496198,0.09447524471579657,0.06761133041496198,474
fcda960ae,-0.01902582391384007,-0.01828543349881118,0.01902582391384007,0.01828543349881118,422
dcda0db2c,-0.009995695468772835,-0.012603073791069373,0.009995695468772835,0.012603073791069373,1
3988d0c5e,-0.01644492812175976,0.010458744385031832,0.01644492812175976,0.010458744385031832,162
7630a0fd2,0.0019512402733351886,0.011742027100728912,0.0019512402733351886,0.011742027100728912,8
ef10260e3,0.020727716958246382,0.0232477557850782,0.020727716958246382,0.0232477557850782,5
8c2f8a59c,0.001853077558372612,0.01377866531922917,0.001853077558372612,0.01377866531922917,20
2c136905e,-0.019213642787559628,-0.017787521194774284,0.019213642787559628,0.017787521194774284,96
34a4338bc,0.004852057636505975,0.00656434036592648,0.004852057636505975,0.00656434036592648,299
20305585c,0.057623381614144174,0.060103063352686135,0.057623381614144174,0.060103063352686135,566
9c720c580,0.019797218851348525,0.018443797557016597,0.019797218851348525,0.018443797557016597,40
649d727e1,0.049341803404991,0.03117191339444632,0.049341803404991,0.03117191339444632,44
4d05e2995,0.019157203923598744,0.011497606138739697,0.019157203923598744,0.011497606138739697,262
4a6fc719e,0.03338932065587423,0.021521484782140533,0.03338932065587423,0.021521484782140533,1
d6af4ee1a,0.07820956571901758,0.06909215430284328,0.07820956571901758,0.06909215430284328,339
61c1b7eb6,0.008234085325071226,0.05248509994500923,0.008234085325071226,0.05248509994500923,566
2165c4b94,-0.012424694924594706,-0.007479405346346563,0.012424694924594706,0.007479405346346563,389
9535efa4c,0.020737631467323287,0.01863707915025785,0.020737631467323287,0.01863707915025785,1
572f63ba5,-0.005524081452069295,-0.011079377486226503,0.005524081452069295,0.011079377486226503,36
30768bc79,0.0014616666228213517,-0.003955540147857704,0.0014616666228213517,0.003955540147857704,97
009319104,0.10267132509304663,0.05501812448005974,0.10267132509304663,0.05501812448005974,445
